ID,Retailer,Retailer ID,Invoice Date,Region,State,City,Gender Type,Product Category,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
201,Foot Locker,1185732,29-12-2021,Northeast,Pennsylvania,Philadelphia,Women,Street Footwear,55,65,3575,1894.75,0.53,Online
202,Foot Locker,1185732,30-12-2021,Northeast,Pennsylvania,Philadelphia,Women,Athletic Footwear,57,53,3021,1601.13,0.53,Online
203,Foot Locker,1185732,31-12-2021,Northeast,Pennsylvania,Philadelphia,Men,Apparel,63,47,2961,1362.06,0.46,Online
204,Foot Locker,1185732,01-01-2020,Northeast,Pennsylvania,Philadelphia,Women,Apparel,68,83,5644,2426.92,0.43,Online
205,Foot Locker,1185732,08-02-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,30,50,15000,6000,0.4,In-store
206,Foot Locker,1185732,08-02-2021,Northeast,Rhode Island,Providence,Men,Apparel,45,125,56250,16875,0.3,In-store
207,Foot Locker,1185732,08-02-2021,Northeast,Rhode Island,Providence,Women,Apparel,35,225,78750,31500,0.4,In-store
208,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,35,445,155750,54512.5,0.35,In-store
209,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,35,150,52500,18375,0.35,In-store
210,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,25,175,43750,17500,0.4,In-store
211,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,30,25,7500,3000,0.4,In-store
212,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Men,Apparel,45,75,33750,10125,0.3,In-store
213,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Women,Apparel,35,175,61250,24500,0.4,In-store
214,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,35,425,148750,52062.5,0.35,In-store
215,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,35,125,43750,15312.5,0.35,In-store
216,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,25,125,31250,12500,0.4,In-store
217,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,30,50,15000,6000,0.4,In-store
218,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Men,Apparel,45,50,22500,6750,0.3,In-store
219,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Women,Apparel,35,200,70000,28000,0.4,In-store
220,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,50,470,235000,82250,0.35,In-store
221,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,175,78750,27562.5,0.35,In-store
222,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,40,200,80000,32000,0.4,In-store
223,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,150,60000,24000,0.4,In-store
224,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Men,Apparel,50,175,87500,26250,0.3,In-store
225,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Women,Apparel,55,300,165000,66000,0.4,In-store
226,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,50,550,275000,96250,0.35,In-store
227,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,300,135000,47250,0.35,In-store
228,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,40,225,90000,36000,0.4,In-store
229,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,200,80000,32000,0.4,In-store
230,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Men,Apparel,50,200,100000,30000,0.3,In-store
231,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Women,Apparel,55,350,192500,77000,0.4,In-store
232,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,50,575,287500,100625,0.35,In-store
233,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,325,146250,51187.5,0.35,In-store
234,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,40,250,100000,40000,0.4,In-store
235,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,200,80000,32000,0.4,In-store
236,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Men,Apparel,50,225,112500,33750,0.3,In-store
237,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Women,Apparel,55,400,220000,88000,0.4,In-store
238,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,50,550,275000,96250,0.35,In-store
239,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,325,146250,51187.5,0.35,In-store
240,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,40,250,100000,40000,0.4,In-store
241,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,150,60000,24000,0.4,In-store
242,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Men,Apparel,50,125,62500,18750,0.3,In-store
243,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Women,Apparel,55,300,165000,66000,0.4,In-store
244,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,50,425,212500,74375,0.35,In-store
245,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,225,101250,35437.5,0.35,In-store
246,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,40,125,50000,20000,0.4,In-store
247,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,100,40000,16000,0.4,In-store
248,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Men,Apparel,50,100,50000,15000,0.3,In-store
249,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Women,Apparel,55,200,110000,44000,0.4,In-store
250,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,55,375,206250,72187.5,0.35,In-store
251,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,50,200,100000,35000,0.35,In-store
252,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,50,100,50000,20000,0.4,In-store
253,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,50,75,37500,15000,0.4,In-store
254,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men,Apparel,60,75,45000,13500,0.3,In-store
255,Foot Locker,1185732,08-02-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,13,377,203.58,0.54,Online
256,Foot Locker,1185732,08-02-2021,Northeast,Rhode Island,Providence,Men,Apparel,41,35,1435,588.35,0.41,Online
257,Foot Locker,1185732,08-02-2021,Northeast,Rhode Island,Providence,Women,Apparel,33,65,2145,1136.85,0.53,Online
258,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,34,111,3774,1887,0.5,Online
259,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,34,44,1496,673.2,0.45,Online
260,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,23,51,1173,609.96,0.52,Online
261,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,8,232,116,0.5,Online
262,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Men,Apparel,44,20,880,396,0.45,Online
263,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Women,Apparel,32,51,1632,881.28,0.54,Online
264,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,32,111,3552,1740.48,0.49,Online
265,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,32,33,1056,528,0.5,Online
266,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,24,36,864,449.28,0.52,Online
267,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,13,377,199.81,0.53,Online
268,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Men,Apparel,44,15,660,264,0.4,Online
269,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Women,Apparel,33,50,1650,858,0.52,Online
270,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,49,122,5978,2989,0.5,Online
271,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,43,49,2107,948.15,0.45,Online
272,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,39,60,2340,1263.6,0.54,Online
273,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,44,1716,892.32,0.52,Online
274,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Men,Apparel,49,46,2254,901.6,0.4,Online
275,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Women,Apparel,52,81,4212,2232.36,0.53,Online
276,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,47,138,6486,2918.7,0.45,Online
277,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,41,90,3690,1808.1,0.49,Online
278,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,39,65,2535,1394.25,0.55,Online
279,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,60,2340,1263.6,0.54,Online
280,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Men,Apparel,48,58,2784,1141.44,0.41,Online
281,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Women,Apparel,51,88,4488,2288.88,0.51,Online
282,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,46,167,7682,3456.9,0.45,Online
283,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,41,81,3321,1660.5,0.5,Online
284,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,37,65,2405,1250.6,0.52,Online
285,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,37,58,2146,1115.92,0.52,Online
286,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Men,Apparel,47,63,2961,1184.4,0.4,Online
287,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Women,Apparel,50,116,5800,2900,0.5,Online
288,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,46,143,6578,3157.44,0.48,Online
289,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,42,91,3822,1796.34,0.47,Online
290,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,38,75,2850,1567.5,0.55,Online
291,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,37,39,1443,764.79,0.53,Online
292,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Men,Apparel,45,31,1395,558,0.4,Online
293,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Women,Apparel,52,87,4524,2442.96,0.54,Online
294,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,45,111,4995,2247.75,0.45,Online
295,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,43,56,2408,1155.84,0.48,Online
296,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,36,38,1368,697.68,0.51,Online
297,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,27,1053,568.62,0.54,Online
298,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Men,Apparel,47,27,1269,520.29,0.41,Online
299,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Women,Apparel,52,58,3016,1538.16,0.51,Online
300,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,53,94,4982,2491,0.5,Online
301,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,46,56,2576,1262.24,0.49,Online
302,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,45,29,1305,678.6,0.52,Online
303,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,47,23,1081,540.5,0.5,Online
304,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men,Apparel,55,19,1045,418,0.4,Online
305,Foot Locker,1185732,08-02-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,20,16,320,144,0.45,Outlet
306,Foot Locker,1185732,08-02-2021,Northeast,Rhode Island,Providence,Men,Apparel,34,40,1360,489.6,0.36,Outlet
307,Foot Locker,1185732,08-02-2021,Northeast,Rhode Island,Providence,Women,Apparel,27,77,2079,977.13,0.47,Outlet
308,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,26,156,4056,1500.72,0.37,Outlet
309,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,27,45,1215,473.85,0.39,Outlet
310,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,17,56,952,447.44,0.47,Outlet
311,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,20,8,160,75.2,0.47,Outlet
312,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Men,Apparel,33,25,825,297,0.36,Outlet
313,Foot Locker,1185732,06-03-2021,Northeast,Rhode Island,Providence,Women,Apparel,25,58,1450,638,0.44,Outlet
314,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,28,132,3696,1552.32,0.42,Outlet
315,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,23,40,920,368,0.4,Outlet
316,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,16,44,704,295.68,0.42,Outlet
317,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,21,17,357,160.65,0.45,Outlet
318,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Men,Apparel,33,15,495,158.4,0.32,Outlet
319,Foot Locker,1185732,07-04-2021,Northeast,Rhode Island,Providence,Women,Apparel,26,60,1560,686.4,0.44,Outlet
320,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,39,150,5850,2398.5,0.41,Outlet
321,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,32,58,1856,686.72,0.37,Outlet
322,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,32,60,1920,806.4,0.42,Outlet
323,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,27,51,1377,633.42,0.46,Outlet
324,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Men,Apparel,40,54,2160,799.2,0.37,Outlet
325,Foot Locker,1185732,06-05-2021,Northeast,Rhode Island,Providence,Women,Apparel,36,93,3348,1473.12,0.44,Outlet
326,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,36,176,6336,2534.4,0.4,Outlet
327,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,35,105,3675,1433.25,0.39,Outlet
328,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,32,74,2368,994.56,0.42,Outlet
329,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,26,70,1820,837.2,0.46,Outlet
330,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Men,Apparel,39,66,2574,900.9,0.35,Outlet
331,Foot Locker,1185732,08-06-2021,Northeast,Rhode Island,Providence,Women,Apparel,43,119,5117,2302.65,0.45,Outlet
332,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,38,173,6574,2498.12,0.38,Outlet
333,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,32,114,3648,1349.76,0.37,Outlet
334,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,27,78,2106,947.7,0.45,Outlet
335,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,31,60,1860,855.6,0.46,Outlet
336,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Men,Apparel,33,68,2244,762.96,0.34,Outlet
337,Foot Locker,1185732,06-07-2021,Northeast,Rhode Island,Providence,Women,Apparel,38,136,5168,2170.56,0.42,Outlet
338,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,38,182,6916,2835.56,0.41,Outlet
339,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,31,111,3441,1307.58,0.38,Outlet
340,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,30,85,2550,1096.5,0.43,Outlet
341,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,47,1363,586.09,0.43,Outlet
342,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Men,Apparel,37,40,1480,532.8,0.36,Outlet
343,Foot Locker,1185732,07-08-2021,Northeast,Rhode Island,Providence,Women,Apparel,38,96,3648,1714.56,0.47,Outlet
344,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,39,128,4992,2096.64,0.42,Outlet
345,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,30,79,2370,876.9,0.37,Outlet
346,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,29,39,1131,486.33,0.43,Outlet
347,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,30,32,960,441.6,0.46,Outlet
348,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Men,Apparel,34,33,1122,403.92,0.36,Outlet
349,Foot Locker,1185732,06-09-2021,Northeast,Rhode Island,Providence,Women,Apparel,41,64,2624,1180.8,0.45,Outlet
350,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men,Street Footwear,37,113,4181,1714.21,0.41,Outlet
351,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men,Athletic Footwear,38,68,2584,981.92,0.38,Outlet
352,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Women,Street Footwear,40,30,1200,528,0.44,Outlet
353,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,23,897,403.65,0.45,Outlet
354,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men,Apparel,40,23,920,303.6,0.33,Outlet
355,Foot Locker,1185732,01-01-2020,Northeast,New York,New York,Men,Street Footwear,50,1200,600000,300000,0.5,In-store
356,Foot Locker,1185732,02-01-2020,Northeast,New York,New York,Men,Athletic Footwear,50,1000,500000,150000,0.3,In-store
357,Foot Locker,1185732,03-01-2020,Northeast,New York,New York,Women,Street Footwear,40,1000,400000,140000,0.35,In-store
358,Foot Locker,1185732,04-01-2020,Northeast,New York,New York,Women,Athletic Footwear,45,850,382500,133875,0.35,In-store
359,Foot Locker,1185732,05-01-2020,Northeast,New York,New York,Men,Apparel,60,900,540000,162000,0.3,In-store
360,Foot Locker,1185732,06-01-2020,Northeast,New York,New York,Women,Apparel,50,1000,500000,125000,0.25,In-store
361,Foot Locker,1185732,07-01-2020,Northeast,New York,New York,Men,Street Footwear,50,1250,625000,312500,0.5,In-store
362,Foot Locker,1185732,01-01-2020,Northeast,New York,New York,Men,Street Footwear,47,336,15792,9633.12,0.61,Online
363,Foot Locker,1185732,02-01-2020,Northeast,New York,New York,Men,Athletic Footwear,47,260,12220,5132.4,0.42,Online
364,Foot Locker,1185732,03-01-2020,Northeast,New York,New York,Women,Street Footwear,36,250,9000,4140,0.46,Online
365,Foot Locker,1185732,04-01-2020,Northeast,New York,New York,Women,Athletic Footwear,41,247,10127,4658.42,0.46,Online
366,Foot Locker,1185732,05-01-2020,Northeast,New York,New York,Men,Apparel,55,234,12870,5148,0.4,Online
367,Foot Locker,1185732,06-01-2020,Northeast,New York,New York,Women,Apparel,46,260,11960,4425.2,0.37,Online
368,Foot Locker,1185732,07-01-2020,Northeast,New York,New York,Men,Street Footwear,46,313,14398,8926.76,0.62,Online
369,Foot Locker,1185732,08-01-2020,Northeast,New York,New York,Men,Athletic Footwear,46,261,12006,5282.64,0.44,Online
370,Foot Locker,1185732,21-01-2020,Northeast,New York,New York,Women,Street Footwear,36,276,9936,4669.92,0.47,Online
371,Foot Locker,1185732,22-01-2020,Northeast,New York,New York,Women,Athletic Footwear,44,206,9064,4441.36,0.49,Online
372,Foot Locker,1185732,23-01-2020,Northeast,New York,New York,Men,Apparel,58,243,14094,6060.42,0.43,Online
373,Foot Locker,1185732,24-01-2020,Northeast,New York,New York,Women,Apparel,48,290,13920,5289.6,0.38,Online
374,Foot Locker,1185732,25-01-2020,Northeast,New York,New York,Men,Street Footwear,46,354,16284,10258.92,0.63,Online
